Curve,X,Y
0,54.40230533403035,43.437183029340495
0,54.36205246559864,43.484547995985224
0,54.32194827887505,43.53175579443073
0,54.281992618227534,43.5788066075009
0,54.24218532802398,43.625700618019614
0,54.202526252632374,43.672438008810744
0,54.16301523642064,43.71901896269818
0,54.123652123756735,43.765443662505824
0,54.0844367590086,43.81171229105755
0,54.04536898654419,43.85782503117726
0,54.00644865073143,43.90378206568883
0,53.96767559593826,43.94958357741613
0,53.92904966653264,43.99522974918307
0,53.89057070688252,44.040720763813525
0,53.85223856135584,44.086056804131395
0,53.81405307432053,44.13123805296055
0,53.77601409014454,44.176264693124864
0,53.73812145319583,44.221136907448255
0,53.70037500784234,44.26585487875461
0,53.662774598451996,44.31041878986779
0,53.625320069392764,44.3548288236117
0,53.588011265032556,44.399085162810195
0,53.55084802973934,44.4431879902872
0,53.51383020788107,44.48713748886659
0,53.47695764382569,44.53093384137226
0,53.44023018194112,44.57457723062807
0,53.4036476665953,44.618067839457915
0,53.367209942156215,44.66140585068569
0,53.330916852991784,44.70459144713529
0,53.29476824346995,44.74762481163059
0,53.258763957958664,44.79050612699546
0,53.22290384082586,44.8332355760538
0,53.1871877364395,44.87581334162952
0,53.15161548916751,44.91823960654647
0,53.11618694337785,44.960514553628556
0,53.080901943438455,45.00263836569967
0,53.04576033371726,45.04461122558366
0,53.01076195858223,45.08643331610447
0,52.97590666240129,45.12810482008595
0,52.94119428954241,45.169625920352
0,52.906624684373504,45.21099679972648
0,52.872197691262535,45.2522176410333
0,52.83791315457745,45.29328862709635
0,52.80377091868618,45.33420994073951
0,52.769770827956684,45.37498176478667
0,52.735912726756894,45.41560428206171
0,52.70219645945473,45.45607767538849
0,52.6686218704182,45.49640212759096
0,52.63518880401521,45.536577821492955
0,52.601897104613705,45.57660493991838
0,52.568746616581635,45.616483665691135
0,52.535737184286916,45.65621418163505
0,52.50286865209753,45.69579667057408
0,52.47014086438143,45.735231315332086
0,52.43755366550653,45.77451829873294
0,52.405106899840774,45.81365780360055
0,52.372800411752095,45.852650012758765
0,52.34063404560849,45.89149510903152
0,52.30860764577787,45.93019327524267
0,52.27672105662818,45.96874469421612
0,52.24497412252736,46.007149548775764
0,52.21336668784334,46.04540802174543
0,52.181898596944116,46.083520295949064
0,52.150569694197586,46.121486554210534
0,52.11937982397171,46.15930697935374
0,52.088328830634445,46.196981754202554
0,52.057416558553676,46.23451106158083
0,52.02664285209743,46.27189508431251
0,51.99600755563361,46.309134005221466
0,51.96551051353016,46.34622800713158
0,51.93515157015504,46.383177272866725
0,51.90493056987615,46.41998198525078
0,51.87484735706151,46.45664232710767
0,51.844901776079006,46.493158481261254
0,51.815093671296594,46.52953063053543
0,51.78542288708223,46.56575895775407
0,51.75588926780382,46.60184364574106
0,51.726492657829375,46.63778487732032
0,51.697232901526796,46.67358283531569
0,51.66810984326403,46.70923770255109
0,51.63912332740902,46.74474966185039
0,51.61027319832971,46.78011889603748
0,51.58155930039406,46.81534558793625
0,51.552981477970015,46.85042992037058
0,51.52453957542551,46.88537207616436
0,51.49623343712848,46.92017223814148
0,51.46806290744687,46.95483058912582
0,51.44002783074864,46.989347311941266
0,51.41212805140172,47.02372258941171
0,51.38436341377408,47.05795660436105
0,51.356733762233645,47.09204953961314
0,51.32923894114834,47.126001577991886
0,51.301878794886136,47.15981290232118
0,51.27465316781497,47.19348369542489
0,51.247561904302785,47.22701414012691
0,51.22060484871754,47.26040441925115
0,51.19378184542715,47.293654715621464
0,51.16709273879959,47.32676521206175
0,51.14053737320279,47.3597360913959
0,51.11411559300468,47.39256753644778
0,51.08782724257323,47.42525973004131
0,51.06167216627637,47.45781285500035
0,51.035650208482046,47.4902270941488
0,51.00976121355821,47.522502630310534
0,50.98400502587278,47.55463964630945
0,50.958381489793766,47.58663832496943
0,50.93289044968901,47.618498849114346
0,50.907531749926555,47.65022140156811
0,50.882305234874295,47.681806165154605
0,50.85721074890016,47.71325332269769
0,50.83224813637215,47.74456305702128
0,50.80741724165815,47.77573555094924
0,50.78271790912615,47.80677098730548
0,50.75814998314407,47.83766954891388
0,50.73371330807985,47.86843141859831
0,50.70940772830147,47.899056779182686
0,50.68523308817681,47.92954581349085
0,50.66118923207388,47.95989870434672
0,50.637276004360594,47.99011563457418
0,50.613493249404875,48.0201967869971
0,50.589840811574746,48.0501423444394
0,50.56631853523804,48.07995248972493
0,50.54292626476278,48.10962740567759
0,50.5196638445169,48.139167275121295
0,50.496531118868305,48.16857228087987
0,50.47352793218499,48.197842605777254
0,50.45065412883488,48.22697843263731
0,50.42790955318591,48.255979944283936
0,50.40529404960603,48.284847323541015
0,50.38280746246318,48.313580753232415
0,50.36044963612531,48.34218041618204
0,50.33822041496037,48.37064649521378
0,50.31611964333629,48.39897917315151
0,50.294147165621034,48.42717863281913
0,50.27230282618251,48.4552450570405
0,50.25058646938871,48.48317862863954
0,50.22899793960756,48.51097953044012
0,50.20753708120698,48.53864794526613
0,50.18620373855495,48.56618405594145
0,50.164997756019375,48.593588045289955
0,50.14391897796824,48.62086009613556
0,50.12296724876949,48.64800039130215
0,50.10214241279102,48.67500911361358
0,50.08144431440082,48.70188644589375
0,50.06087279796681,48.72863257096656
0,50.04042770785695,48.755247671655894
0,50.02010888843918,48.78173193078563
0,49.99991618408145,48.80808553117965
0,49.979849439151685,48.83430865566185
0,49.95990849801784,48.8604014870561
0,49.940093205047866,48.88636420818633
0,49.92040340460971,48.91219700187638
0,49.9008389410713,48.93790005095015
0,49.881399658800596,48.96347353823153
0,49.86208540216552,48.9889176465444
0,49.84289601553404,49.014232558712656
0,49.823831343274094,49.03941845756019
0,49.804891229753636,49.064475525910865
0,49.7860755193406,49.08940394658859
0,49.76738405640289,49.11420390241722
0,49.748816685308526,49.13887557622069
0,49.7303732504254,49.163419150822854
0,49.71205359612148,49.18783480904761
0,49.693857566764706,49.21212273371882
0,49.675785006723,49.236283107660384
0,49.657835760364335,49.26031611369621
0,49.64000967205665,49.28422193465017
0,49.622306586167895,49.30800075334616
0,49.60472634706599,49.33165275260802
0,49.58726879911888,49.355178115259676
0,49.56993378669454,49.378577024125015
0,49.552721154160906,49.401849662027935
0,49.5356307458859,49.42499621179229
0,49.51866240623749,49.448016856241985
0,49.50181597958358,49.47091177820089
0,49.48509131029218,49.49368116049292
0,49.46848824273119,49.51632518594193
0,49.45200662126856,49.53884403737183
0,49.43564629027224,49.56123789760651
0,49.41940709411015,49.583506949469815
0,49.40328887715028,49.60565137578569
0,49.38729148376055,49.62767135937797
0,49.3714147583089,49.64956708307058
0,49.35565854516329,49.671338729687385
0,49.34002268869163,49.69298648205226
0,49.3245070332619,49.71451052298913
0,49.30911142324204,49.73591103532185
0,49.29383570299998,49.757188201874314
0,49.27867971690367,49.77834220547041
0,49.26364330932105,49.799373228934016
0,49.24872632462009,49.820281455089045
0,49.23392860716869,49.84106706675935
0,49.219250001334835,49.86173024676883
0,49.20469035148645,49.882271177941384
0,49.19024950199147,49.90269004310087
0,49.175927297217854,49.92298702507121
0,49.16172358153355,49.94316230667627
0,49.14763819930649,49.963216070739925
0,49.133670994904634,49.983148500086095
0,49.1198218126959,50.00295977753863
0,49.10609049704828,50.02265008592145
0,49.092476892329664,50.04221960805841
0,49.07898084290801,50.0616685267734
0,49.06560219315131,50.08099702489035
0,49.052340787427426,50.10020528523308
0,49.039196470104365,50.11929349062552
0,49.026169085550066,50.138261823891554
0,49.01325847813244,50.157110467855055
0,49.00046449221948,50.17583960533992
0,48.987786972179066,50.19444941917002
0,48.9752257623792,50.21294009216926
0,48.962780707187804,50.23131180716151
0,48.95045165097281,50.24956474697066
0,48.9382384381022,50.26769909442063
0,48.926140912943865,50.28571503233525
0,48.9141589198658,50.303612743538444
0,48.902292303235924,50.32139241085409
0,48.89054090742217,50.339054217106046
0,48.878904576792515,50.35659834511826
0,48.86738315571487,50.37402497771455
0,48.85597648855722,50.39133429771886
0,48.84468441968746,50.40852648795504
0,48.83350679347356,50.425601731246985
0,48.82244345428349,50.4425602104186
0,48.81149424648513,50.45940210829374
0,48.80065901444648,50.47612760769631
0,48.78993760253547,50.49273689145019
0,48.779329855120025,50.50923014237928
0,48.76883561656813,50.52560754330745
0,48.75845473124768,50.54186927705859
0,48.74818704352665,50.55801552645659
0,48.738032397772976,50.57404647432534
0,48.7279906383546,50.589962303488704
0,48.71806160963949,50.60576319677062
0,48.70824515599555,50.62144933699491
0,48.698541121790754,50.637020906985505
0,48.68894935139303,50.652478089566266
0,48.67946968917033,50.66782106756109
0,48.670101979490624,50.68305002379388
0,48.6608460667218,50.698165141088495
0,48.651701795231844,50.71316660226883
0,48.6426690093887,50.72805459015878
0,48.63374755356027,50.742829287582204
0,48.624937272114565,50.75749087736305
0,48.61623800941948,50.772039542325125
0,48.607649609842966,50.78647546529237
0,48.599171917752976,50.800798829088656
0,48.59080477751746,50.81500981653786
0,48.58254803350436,50.8291086104639
0,48.5744015300816,50.843095393690625
0,48.566365111617145,50.85697034904192
0,48.558438622478945,50.87073365934172
0,48.550621907034916,50.88438550741384
0,48.54291480965305,50.89792607608224
0,48.53531717470124,50.911355548170754
0,48.52782884654745,50.92467410650329
0,48.52044966955963,50.937881933903725
0,48.51317948810571,50.95097921319595
0,48.50601814655368,50.963966127203875
0,48.49896548927141,50.97684285875133
0,48.4920213606269,50.989609590662255
0,48.48518560498808,51.002266505760524
0,48.47845806672289,51.01481378686998
0,48.47183859019928,51.027251616814574
0,48.46532701978518,51.039580178418156
0,48.45892319984855,51.05179965450461
0,48.452626974757344,51.06391022789785
0,48.44643818887947,51.07591208142172
0,48.440356686582916,51.08780539790016
0,48.434382312235584,51.099590360157
0,48.42851491020545,51.11126715101616
0,48.42275432486044,51.12283595330154
0,48.41710040056851,51.13429694983697
0,48.41155298169761,51.145650323446404
0,48.40611191261565,51.15689625695368
0,48.40077703769062,51.1680349331827
0,48.395548201290445,51.17906653495737
0,48.39042524778304,51.18999124510153
0,48.38540802153641,51.20080924643912
0,48.38049636691845,51.21152072179399
0,48.375690128297116,51.22212585399003
0,48.37098915004037,51.23262482585115
0,48.36639327651612,51.24301782020119
0,48.36190235209237,51.253305019864094
0,48.357516221137,51.26348660766371
0,48.35323472801798,51.27356276642393
0,48.349057717103285,51.28353367896866
0,48.34498503276079,51.29339952812174
0,48.34101651935851,51.303160496707115
0,48.33715202126435,51.31281676754864
0,48.333391382846266,51.3223685234702
0,48.32973444847221,51.33181594729571
0,48.32618106251008,51.34115922184898
0,48.322731069327894,51.350398529954
0,48.31938431329355,51.359534054434576
0,48.316140638774996,51.36856597811464
0,48.3129998901402,51.377494483818076
0,48.30996191175704,51.386319754368714
0,48.307026547993566,51.395041972590526
0,48.30419364321764,51.40366132130733
0,48.30146304179723,51.41217798334305
0,48.29883458810029,51.42059214152157
0,48.29630812649472,51.42890397866673
0,48.293883501348546,51.43711367760249
0,48.291560557029655,51.445221421152695
0,48.28933913790599,51.453227392141216
0,48.28721908834553,51.46113177339198
0,48.28520025271617,51.46893474772883
0,48.2832824753859,51.476636497975704
0,48.28146560072265,51.484237206956436
0,48.27974947309435,51.49173705749494
0,48.278133936868954,51.499136232415104
0,48.2766188364144,51.50643491454079
0,48.27520401609866,51.51363328669592
0,48.27388932028965,51.52073153170437
0,48.27267459335532,51.52772983239
0,48.271559679663625,51.53462837157674
0,48.27054442358248,51.54142733208842
0,48.26962866947988,51.548126896749
0,48.26881226172371,51.554727248382285
0,48.26809504468196,51.56122856981222
0,48.26747686272257,51.567631043862676
0,48.266957560213434,51.573934853357514
0,48.26653698152257,51.58014018112067
0,48.266214971017874,51.58624720997598
0,48.26599137306731,51.592256122747365
0,48.26586603203882,51.598167102258714
0,48.26583879230033,51.603980331333865
0,48.26590949821981,51.609695992796766
0,48.26607799416519,51.61531426947126
0,48.26634412450441,51.62083534418125
0,48.26670773360544,51.62625939975065
0,48.26716866583618,51.63158661900328
0,48.26772676556463,51.636817184763075
0,48.268381877158696,51.64195127985391
0,48.269133844986314,51.646989087099676
0,48.269982513415464,51.65193078932427
0,48.27092772681405,51.656776569351535
0,48.27196932955006,51.6615266100054
0,48.27310716599142,51.66618109410974
0,48.274341080506055,51.670740204488425
0,48.27567091746194,51.67520412396538
0,48.27709652122698,51.67957303536444
0,48.27861773616917,51.68384712150953
0,48.28023440665641,51.68802656522452
0,48.28194637705667,51.69211154933329
0,48.2837534917379,51.69610225665976
0,48.285655595068,51.69999887002777
0,48.28765253141498,51.703801572261256
0,48.289744145146734,51.70751054618406
0,48.29193028063121,51.711125974620074
0,48.2942107822364,51.714648040393236
0,48.29658549433018,51.71807692632735
0,48.29905426128054,51.72141281524637
0,48.3016169274554,51.724655889974144
0,48.30427333722272,51.72780633333456
0,48.30702333495046,51.73086432815157
0,48.30986676500652,51.73383005724895
0,48.31280347175888,51.73670370345067
0,48.31583329957548,51.739485449580584
0,48.31895609282424,51.74217547846257
0,48.322171695873145,51.74477397292057
0,48.32547995309011,51.747281115778385
0,48.328880708843066,51.749697089859964
0,48.332373807499984,51.75202207798917
0,48.33595909342881,51.754256262989884
0,48.339636410997485,51.756399827686025
0,48.34340560457394,51.75845295490143
0,48.347266518526126,51.76041582746003
0,48.351218997222,51.762288628185686
0,48.35526288502947,51.76407153990228
0,48.35939802631654,51.76576474543374
0,48.3636242654511,51.7673684276039
0,48.36794144680111,51.768882769236676
0,48.372349414734515,51.770307953155935
0,48.37684801361927,51.771644162185574
0,48.381437087823336,51.772891579149515
0,48.3861164817146,51.77405038687158
0,48.390886039661055,51.77512076817569
0,48.39574560603063,51.776102905885715
0,48.40069502519126,51.776996982825565
0,48.40573414151091,51.777803181819124
0,48.41086279935751,51.77852168569025
0,48.41608084309901,51.779152677262864
0,48.42138811710334,51.77969633936083
0,48.42678446573846,51.78015285480803
0,48.43226973337233,51.78052240642839
0,48.43784376437285,51.780805177045735
0,48.443506403108,51.781001349484
0,48.44925749394572,51.78111110656707
0,48.45509688125393,51.781134631118775
0,48.46102440940062,51.78107210596309
0,48.467039922753685,51.78092371392382
0,48.47314326568109,51.78068963782489
0,48.4793342825508,51.780370060490206
0,48.485612817730704,51.77996516474359
0,48.49197871558883,51.77947513340902
0,48.49843182049303,51.77890014931029
0,48.50497197681132,51.77824039527135
0,48.51159902891162,51.77749605411606
0,48.51831282116183,51.77666730866829
0,48.52511319792998,51.77575434175198
0,48.53200000358396,51.77475733619095
0,48.53897308249171,51.773676474809136
0,48.54603227902122,51.77251194043041
0,48.55317743754036,51.77126391587864
0,48.56040840241715,51.76993258397775
0,48.56772501801949,51.768518127551594
0,48.57512712871534,51.76702072942408
0,48.58261457887264,51.76544057241907
0,48.59018721285932,51.76377783936046
0,48.597844875043364,51.76203271307216
0,48.60558740979267,51.76020537637801
0,48.613414661475225,51.75829601210195
0,48.62132647445893,51.75630480306783
0,48.62932269311175,51.754231932099515
0,48.63740316180165,51.752077582020966
0,48.64556772489655,51.74984193565601
0,48.653816226764405,51.74752517582856
0,48.662148511773154,51.745127485362474
0,48.670564424290724,51.74264904708165
0,48.679063808685086,51.74009004380999
0,48.687646509324175,51.737450658371365
0,48.69631237057594,51.734731073589685
0,48.705061236808305,51.7319314722888
0,48.713892952389244,51.72905203729262
0,48.722807361686684,51.72609295142502
0,48.73180430906858,51.7230543975099
0,48.74088363890286,51.71993655837113
0,48.75004519555747,51.716739616832605
0,48.759288823400375,51.71346375571822
0,48.76861436679951,51.71010915785185
0,48.778021670122804,51.70667600605738
0,48.78751057773821,51.7031644831587
0,48.797080934013685,51.6995747719797
0,48.806732583317164,51.695907055344264
0,48.81646537001658,51.69216151607627
0,48.8262791384799,51.68833833699962
0,48.83617373307504,51.68443770093819
0,48.846148998169966,51.68045979071586
0,48.856204778132636,51.67640478915653
0,48.86634091733096,51.67227287908408
0,48.87655726013289,51.668064243322405
0,48.88685365090639,51.663779064695376
0,48.89722993401939,51.659417526026886
0,48.90768595383983,51.65497981014084
0,48.91822155473567,51.650466099861085
0,48.928836581074854,51.64587657801154
0,48.939530877225295,51.641211427416074
0,48.950304287554985,51.63647083089859
0,48.96115665643182,51.631654971282956
0,48.972087828223785,51.626764031393066
0,48.9830976472988,51.621798194052815
0,48.994185958024815,51.61675764208607
0,49.00535260476978,51.61164255831674
0,49.01659743190164,51.60645312556869
0,49.02792028378831,51.60118952666582
0,49.03932100479779,51.59585194443202
0,49.05079943929798,51.59044056169116
0,49.06235543165684,51.584955561267144
0,49.0739888262423,51.579397125983846
0,49.08569946742232,51.57376543866515
0,49.09748719956485,51.568060682134956
0,49.10935186703783,51.56228303921714
0,49.12129331420918,51.55643269273559
0,49.13331138544688,51.5505098255142
0,49.14540592511885,51.54451462037685
0,49.15757677759304,51.53844726014743
0,49.169823787237405,51.5323079276498
0,49.18214679841988,51.5260968057079
0,49.194545655508406,51.51981407714556
0,49.20702020287092,51.5134599247867
0,49.2195702848754,51.507034531455204
0,49.23219574588976,51.50053807997496
0,49.244896430281955,51.493970753169826
0,49.257672182419924,51.48733273386373
0,49.27052284667161,51.48062420488053
0,49.283448267404964,51.47384534904411
0,49.29644828898793,51.46699634917838
0,49.30952275578845,51.4600773881072
0,49.32267151217448,51.45308864865447
0,49.33589440251393,51.44603031364409
0,49.34919127117478,51.438902565899916
0,49.362561962524964,51.43170558824586
0,49.376006320932426,51.4244395635058
0,49.3895241907651,51.41710467450362
0,49.403115416390946,51.4097011040632
0,49.4167798421779,51.402229035008446
0,49.430517312493905,51.394688650163225
0,49.44432767170691,51.38708013235143
0,49.45821076418485,51.379403664396946
0,49.47216643429568,51.37165942912366
0,49.486194526407346,51.36384760935547
0,49.500294884887786,51.35596838791624
0,49.51446735410495,51.34802194762988
0,49.52871177842677,51.340008471320246
0,49.54302800222119,51.331928141811254
0,49.55741586985617,51.32378114192679
0,49.57187522569966,51.315567654490714
0,49.58640591411958,51.30728786232694
0,49.60100777948388,51.298941948259326
0,49.61568066616051,51.290530095111784
0,49.63042441851742,51.28205248570819
0,49.64523888092255,51.273509302872434
0,49.66012389774385,51.264900729428405
0,49.675079313349244,51.25622694819999
0,49.69010497210669,51.24748814201104
0,49.70520071838414,51.238684493685504
0,49.72036639654952,51.229816186047216
0,49.7356018509708,51.22088340192009
0,49.7509069260159,51.211886324127995
0,49.76628146605277,51.20282513549483
0,49.781725315449364,51.19370001884449
0,49.79723831857362,51.184511157000834
0,49.81282031979348,51.17525873278777
0,49.828471163476884,51.16594292902917
0,49.84419069399179,51.156563928548934
0,49.85997875570614,51.14712191417095
0,49.875835192987864,51.13761706871908
0,49.89175985020492,51.12804957501724
0,49.907752571725254,51.11841961588931
0,49.92381320191679,51.10872737415915
0,49.9399415851475,51.09897303265069
0,49.95613756578532,51.08915677418778
0,49.97240098819818,51.07927878159432
0,49.98873169675403,51.06933923769418
0,50.00512953582082,51.05933832531128
0,50.02159434976651,51.04927622726949
0,50.038125982959,51.039153126392684
0,50.05472427976629,51.028969205504765
0,50.07138908455628,51.01872464742962
0,50.08812024169693,51.00841963499112
0,50.10491759555619,50.99805435101315
0,50.12178099050199,50.98762897831962
0,50.13871027090229,50.977143699734405
0,50.15570528112502,50.96659869808139
0,50.17276586553814,50.955994156184445
0,50.18989186850959,50.94533025686749
0,50.2070831344073,50.93460718295439
0,50.22433950759923,50.92382511726902
0,50.24166083245332,50.91298424263529
0,50.25904695333752,50.902084741877076
0,50.27649771461975,50.89112679781827
0,50.294012960667985,50.88011059328275
0,50.31159253585017,50.86903631109441
0,50.329236284534204,50.85790413407713
0,50.34694405108809,50.846714245054805
0,50.36471567987973,50.8354668268513
0,50.38255101527709,50.82416206229054
0,50.40044990164811,50.81280013419638
0,50.41841218336072,50.8013812253927
0,50.4364377047829,50.78990551870341
0,50.45452631028255,50.77837319695239
0,50.47267784422765,50.76678444296353
0,50.49089215098611,50.75513943956069
0,50.50916907492592,50.743438369567784
0,50.52750846041498,50.7316814158087
0,50.545910151821275,50.719868761107314
0,50.5643739935127,50.708000588287504
0,50.582899829857254,50.69607708017317
0,50.60148750522283,50.684098419588196
0,50.62013686397741,50.67206478935647
0,50.63884775048892,50.65997637230186
0,50.65762000912531,50.64783335124829
0,50.676453484254516,50.635635909019605
0,50.695348020244495,50.62338422843972
0,50.71430346146319,50.6110784923325
0,50.733319652278546,50.598718883521855
0,50.75239643705849,50.58630558483165
0,50.771533660171,50.57383877908579
0,50.79073116598397,50.561318649108145
0,50.80998879886539,50.54874537772261
0,50.829306403183196,50.53611914775307
0,50.84868382330531,50.523440142023404
0,50.8681209035997,50.510708543357524
0,50.887617488434294,50.497924534579276
0,50.907173422177046,50.48508829851257
0,50.9267885491959,50.47220001798131
0,50.9464627138588,50.459259875809344
0,50.96619576053368,50.44626805482058
0,50.9859875335885,50.4332247378389
0,51.0058378773912,50.420130107688195
0,51.02574663630972,50.40698434719236
0,51.045713654712,50.39378763917526
0,51.065738776966,50.38054016646079
0,51.08582184743965,50.367242111872834
0,51.10596271050089,50.35389365823528
0,51.12616121051768,50.34049498837202
0,51.146417191857964,50.32704628510694
0,51.16673049888968,50.313547731263924
0,51.187100975980755,50.29999950966685
0,51.20752846749917,50.28640180313961
0,51.22801281781284,50.27275479450609
0,51.24855387128973,50.25905866659019
0,51.269151472297764,50.24531360221578
0,51.28980546520489,50.231519784206746
0,51.31051569437906,50.217677395386985
0,51.331282004188225,50.203786618580374
0,51.352104239000326,50.1898476366108
0,51.3729822431833,50.17586063230216
0,51.393915861105086,50.161825788478325
0,51.414904937133635,50.147743287963195
0,51.435949315636904,50.133613313580646
0,51.457048840982814,50.119436048154576
0,51.47820335753933,50.10521167450886
0,51.49941270967438,50.090940375467376
0,51.52067674175591,50.07662233385403
0,51.541995298151875,50.06225773249271
0,51.56336822323023,50.047846754207285
0,51.58479536135889,50.033389581821666
0,51.60627655690581,50.01888639815971
0,51.62781165423895,50.004337386045314
0,51.64940049772623,49.98974272830237
0,51.67104293173561,49.97510260775476
0,51.69273880063503,49.96041720722637
0,51.71448794879244,49.94568670954109
0,51.736290220575775,49.93091129752281
0,51.75814546035299,49.91609115399541
0,51.78005351249202,49.90122646178278
0,51.80201422136081,49.886317403708794
0,51.824027431327295,49.87136416259736
0,51.846092986759444,49.85636692127233
0,51.86821073202519,49.841325862557625
0,51.89038051149247,49.826241169277125
0,51.91260216952924,49.8111130242547
0,51.93487555050343,49.79594161031426
0,51.957200498782996,49.78072711027967
0,51.97957685873588,49.76546970697482
0,52.00200447473002,49.75016958322361
0,52.02448319113337,49.73482692184991
0,52.04701285231387,49.71944190567762
0,52.06959330263947,49.70401471753062
0,52.09222438647811,49.68854554023278
0,52.11490594819772,49.67303455660802
0,52.13763783216626,49.6574819494802
0,52.16041988275168,49.64188790167323
0,52.18325194432191,49.626252596010964
0,52.20613386124491,49.610576215317316
0,52.229065477888604,49.59485894241617
0,52.252046638620946,49.57910096013138
0,52.275077187809885,49.56330245128687
0,52.29815696982337,49.54746359870652
0,52.32128582902933,49.53158458521421
0,52.34446360979571,49.51566559363382
0,52.36769015649047,49.499706806789234
0,52.390965313481544,49.483708407504366
0,52.414288925136866,49.46767057860306
0,52.4376608358244,49.45159350290925
0,52.46108088991209,49.43547736324679
0,52.48454893176786,49.41932234243957
0,52.50806480575967,49.40312862331149
0,52.53162835625547,49.38689638868641
0,52.55523942762318,49.37062582138824
0,52.578897864230775,49.35431710424087
0,52.60260351044617,49.33797042006816
0,52.62635621063734,49.32158595169403
0,52.650155809172205,49.305163881942335
0,52.674002150418715,49.28870439363698
0,52.69789507874482,49.272207669601855
0,52.72183443851846,49.25567389266083
0,52.74582007410758,49.2391032456378
0,52.769851829880125,49.222495911356646
0,52.793929550204034,49.20585207264127
0,52.81805307944727,49.18917191231553
0,52.84222226197774,49.172455613203354
0,52.86643694216343,49.15570335812859
0,52.89069696437227,49.138915329915136
0,52.915002172972194,49.122091711386894
0,52.93935241233115,49.105232685367724
0,52.96374752681708,49.088338434681525
0,52.98818736079794,49.07140914215219
0,53.01267175864167,49.0544449906036
0,53.037200564716215,49.03744616285964
0,53.06177362338951,49.02041284174419
0,53.086390779029514,49.00334521008115
0,53.111051876004154,48.9862434506944
0,53.13575675868138,48.96910774640782
0,53.16050527142916,48.95193828004531
0,53.18529725861541,48.93473523443076
0,53.210132564608074,48.91749879238803
0,53.23501103377511,48.90022913674102
0,53.25993251048446,48.88292645031362
0,53.284896839104064,48.865590915929715
0,53.30990386400187,48.8482227164132
0,53.334953429545806,48.83082203458794
0,53.360045380103855,48.81338905327784
0,53.38517956004392,48.79592395530677
0,53.41035581373397,48.778426923498635
0,53.435573985541936,48.76089814067731
0,53.46083391983578,48.74333778966669
0,53.48613546098342,48.72574605329065
0,53.51147845335282,48.70812311437308
0,53.53686274131192,48.69046915573787
0,53.562288169228665,48.6727843602089
0,53.587754581470996,48.65506891061007
0,53.613261822406855,48.63732298976525
0,53.6388097364042,48.61954678049833
